text,label
@keraliyan keraliyan നീ ഏത് തീവ്രവാദി നുഴഞ്ഞു കേറി ഉണ്ടായത് ആണെന്ന് ആദ്യം പോയി ചോദിക് എന്നിട് ഉത്തര പ്രദേശിലെ കാര്യം പറയാം 🤭🤭🤭,1
ഇവരെ സപ്പോർട്ട് ചെയ്യുന്നു എന്ന് കമെന്റ് ചെയ്യാൻ എളുപ്പമാണ്. സ്വന്തം വീട്ടിൽ ഇങ്ങനെയൊരു സംഭവം അംഗീകരിക്കാൻ വളരെ ബുദ്ധിമുട്ട് ആണ്. ഇവരെ ദൈവം അനുഗ്രഹിക്കട്ടെ...,1
ഗേ ആയ ആണിനെക്കൊണ്ട് പെണ്ണ് കെട്ടിക്കുന്നതാണ് പ്രകൃതിയ്ക്ക് വിരുദ്ധമായത്,1
appo njan oru psycho ano eeshwara...!!!,1
@Remya nandhini nഉത്തരം പൊളിച്ചു ട്ടോ,1
@Ashly Antony nnഅതാണു ഈ സമയം പറയാൻ കഴിയുന്ന തീരുമാനം.,1
കമന്റ് ബോക്‌സ് വലിയ പ്രതീക്ഷ തരുന്നു. തെളിഞ്ഞ ചിന്തയുള്ള മനുഷ്യരെ കാണാൻ സാധിക്കുന്നു.,0
Good message,2
Pinne ningal parayuu men and female annu normal mrg ennu arannu paranjirikunnathu... Any proof....,1
ഞാൻ ഈ എപ്പിസോഡ് കണ്ടു ഒത്തിരി കരഞ്ഞു,0
@Vyas Deep ഇത് പോലുള്ള പടപ്പുകൾ ലോകത്ത് ഇവർ മാത്രമല്ല......താങ്കളും ചിലപ്പോ അങ്ങനത്തെ രെയർ പീസ് ആവാം......അത് കൊണ്ടാണ് നെഞ്ചകം പൊള്ളി നീളത്തിൽ essay എഴുതിയത്.....ഇത്തരം കാര്യങ്ങളെ ഇനിയും പൊതു ബോധവും അന്ധവി ശ്വാസവും കൊണ്ടല്ല അളക്കേണ്ടത്...മറിച്ച് വികസിച്ച ശാസ്ത്ര സാങ്കേതിക വിദ്യയുടെ സഹായത്തോടെ ആണ്.....നിങ്ങള് ഇന്നും പൊതു ധാരണ എന്ന തെറ്റിദ്ധാരണയിൽ ആണ്....കണ്ണ് തുറക്കൂ വ്യാസാ.....ശാസ്ത്രം വളർന്നു ഇനിയും ഉടായിപ്പ് ഇവിടെ വേവൂല്ല.....സഹതാപം അല്ല ഇത്തരക്കാ രോട് വേണ്ടത് ശക്തമായ കൗൺസിലിംഗ് ആണ്....അത് കൊടുത്താൽ മാറ്റം ഉണ്ടാകും....,1
ഇവൻ്റെ കറുത്ത കോട്ടഴിച്ച് വാങ്ങി അണ്ടി മുറിച്ച് വിടാൻ അവിടെ ആരും ഇല്ലേ.... പെലാടീ.........,1
നിങ്ങൾ  എന്നേ  വെറുത്തോളു... പച്ചക്കു  കത്തിച്ചോളു.. സോനുനെ വെറുക്കരുത്.. അവൻ  സ്വത്താണ്...,1
Love u surya amma,2
ഒന്ന് പൊടിച്ചെറുക്ക... diplay,1
ചേട്ടൻ ഉപഗോഗിക്കുന്ന mobile ഏതു ബ്രാൻഡ് ആണ്,1
Thank you sir,2
കല്ലും പുല്ലും മരവും അല്ല സുദർശൻ,1
E suryakku rendu kuttikalum oru wifeum unde. Enittu edakalathu vechu oru vesham kettal. Anveshichu nokkanm. Apol ariyam,1
പരസ്പരം വത്സൻ അടിക്കും പിന്നെ വൈബ്രേറ്റർ വാങ്ങി കൊതത്തിൽ കേറ്റും.അല്ലാതെ എന്ത് മൈരാ കാണിക്കാൻ . ആ കറുപ്പി ആ ചെറിയ വെളുത്ത കൊച്ചിന് മൂത്രം ഒഴിക്കാനെങ്കിലും ഇത്തിരി വച്ചിരുന്നാൽ മതിയായിരുന്നു,1
412 വിവരമില്ലാത്ത ഊളകൾ 🤣ഞാൻ ഈ vdo കാണുമ്പോൾ ഉള്ള എണ്ണമാണ് 🤣ഇനിയും കൂടാൻ ചാൻസ് ഉണ്ട്..... കൊറോണ യെക്കാളും.........,1
Nan upayogich angane chinakkar cash ondakkanda nan innalethanne kalanju potte pull,1
എന്റെ ഫോണിൽ Xender മാത്രമേ ഉണ്ടായിരുന്നുള്ളൂ,1
നികേഷ് സംസാരിക്കുമ്പോ സോനു നോക്കുന്നത് കാണാൻ എന്ത് ക്യൂട്ട്‌ ആണ്,0
സർ എത്ര മിനിട്ട് വരെ വയറസ് പുറത്ത് ജീവിക്കും,1
@ShahanaAnees Shanaanees eth kalathanavoo jeevikunne??,1
Nikesh. Ettavum sathyasandhanaaya manushyan.,1
@Dr Rajesh Kumar ippo avde nikkunnath athra safe allallo sir,1
ചൈനീസ് നിർമിത മരുന്നുകൾ മറ്റു നിർമിതികൾ ഒക്കെ പോരട്ടെ,1
RSS തീവ്രവാദികൾ നേരത്തെ പദ്ധതി ഇട്ട പ്രകാരം ചൈനയുമായി ചേർന്ന് നടത്തുന്ന ഒരു നാടകമാണിത്. ബലിയാടാവുന്നത് പാവം ഇന്ത്യൻ സൈനികരും,1
രാജ്യസ്നേഹികൾ ചെയ്യും രാജ്യദേഹികൾ കുറെ ഉണ്ട് അവർ ചെയ്ലല്ല കരണം ഒരു ച യി ന യിൽ ഭരിക്കുന്നവർ അല്ല ഇവിടെയും കമ്മി ക ൾ,1
V for Vendetta.nThere is no errors or mistakes.nWe need freedom... freedom forever...,2
Docter താങ്കൾ ടൈഫോയിഡ് നെ പറ്റി ഒരു വീഡിയോ ചെയ്യുമെന്ന് പ്രതീക്ഷിക്കുന്നുnകോവിഡിൻ്റെ സമയത്ത് ഗൾഫിൽ ടൈഫോയിഡും പടരുന്നുണ്ട്,1
Impact ഉണ്ട്. പക്ഷെ എനിക്ക് അറിഞ്ഞുടാ,1
nimisha rajan ninte koottukaranelle kevin,1
Aswin like cheythe..  gumuru tappar gumur tappar gummar gummar gummar gumaraaa,1
കൊറോണ വന്നു മാറിയ ആൾക്ക് വീണ്ടും  വരാൻ സാധ്യതയുണ്ടോ.... ???,1
ഏതാ ഈ Tഷർട്ടും കോട്ടും ഇട്ട പൊട്ടൻ,1
നല്ല ഗ്ലാമർ ചെക്കൻമാർ അവതാരകൻ മൂഞ്ചി..,1
വരും.. എന്റെ കസിൻ 2മത്തെ tym ഈ ലോകത്തോട് വിട പറഞ്ഞു..,1
@Sarath Ps സ്വയം ഭോഗം ഒരു പരിധി കഴിഞ്ഞ് habbit ആക്കരുത്. ശുക്ലധാതു അങ്ങനെ പെട്ടെന്ന് ഉണ്ടാകുന്നതല്ല.,1
Jai  hind,1
Good message Dr,2
Sex education kandal mathi korach mattam varum,0
@KL_10_ MEDIA. മലദ്വാർ കുണ്ടൻ get out,1
Ente ponno...ithu ella animals ilum ulla oru karyam anu..,1
ങാ ഞമ്മന്റെ മതം ഭയങ്കരം,1
Nanak aavilleda naarikale,1
ലിഫ്റ്റ് പോലെയുള്ള സ്ഥലങ്ങളിൽ എത്ര സമയം വരെ വായുവിൽ തങ്ങിനിൽക്കും. വായുവിൽ കൂടിയും പകരാമോ?,1
Cod kalik pwoli aan,1
Ippolum single ayitt nadakunna Kozhikode kare gay ennu vilichu kaliyakunna പിതൃശൂന്യന്മാർ   ulla nadananne nammude.nEvan marude okke vicharam gay etho mosham sambavam annu enna.,0
@A R എന്തോന്ന് വിവരം ഉണ്ടെടോ തനിക്ക്,1
ഇത് ഭാരത സംസ്കാരമല്ല' കലികാലത്ത് ഇങ്ങനെ പലതും കാണാം അത്ഭുതപ്പെടാനില്ല .നമ്മുടെ സംസ്കാരത്തിൽ നിങ്ങൾ ആരെങ്കിലും കേട്ടിട്ടുണ്ടോ ഇങ്ങനെ ഒരു സംഭവം കഷ്ടം തന്നെ,1
Mess kozhikode,1
🤣 🤣 🤣 🤣 🤣 ഫോടോ,1
@Gem Sree നീ കുണ്ടനാണോ?,1
Arun chettante fan ayii poyii,0
@സുജീഷ് കൃഷ്ണ 🤞🤞,1
@Honest Man സൗദിയിലെ കുണ്ടൻ വന്നല്ലോ,1
thank u dr,2
Ozhivakki fake ac ozhivakki,1
ആ കുട്ടികൾ കൈ അടിക്കുന്നത് എന്തു മനസ്സിലാക്കിയിട്ടാണെന്നാണ്.... എനിക്ക് മനസ്സിലാകുന്നില്ല...,1
Njan border issue vannappo thanne ozhivakki,1
Lv uu sooryammaishanikaaaa god bless uuuu drsss,0
ചത്താലും pubg കളയില്ല pubg,1
@Minhaj P കുരു പൊട്ടി,1
അപ്പോൾ അനിമൽ പ്ലാനറ്റും നാഷണൽ ജ്യോഗ്രഫിക്കും കണ്ടാൽ അനിമൽസ് ആകൂലെnnമണിച്ചിത്രത്താഴ് കണ്ടാൽ ഗംഗ/സണ്ണി/നാഗവല്ലി/രാമനാഥൻ ആകൂലെnnതല വെയില് കൊള്ളിക്കണ്ട,0
രണ്ടു പേരും നല്ല മനസ്സിനുടമകൾ. nവേറെ പെൺകുട്ടികളുടെ ജീവിതം തുലാക്കാതെ ഈ ജീവിതം തിരഞ്ഞെടുത്തതിന്.  nപക്ഷെ ഒരു കുട്ടിയെ ദത്തെടുത്തു കൊണ്ട് ആകുട്ടിയുടെ ജീവിതം ദുരന്ധം ആയി മാറാതിരിക്കട്ടെ.  സമൂഹത്തിൽ ഒരുപാട് കുട്ടികൾ തെരുവിൽ അലയുന്നു എന്ന് പറഞ്ഞ് ഇതിനെ ന്യായീകരിക്കാൻ ആവില്ല. nസ്വന്തം കുടുംബത്തിൽ ഈ ഒരവസ്ഥ വരുന്നതിനെ ആത്മാർത്ഥമായി  അനുകൂലിക്കുന്നവർ ഇതിനെ സപ്പോർട്ട് ചെയ്യട്ടെ. nnകലികാലം,0
Bro Whatsapp number plz.. i hv some doubts,1
SHAVO SUBIN ഹുദാ ഗവ,1
കെവിൻ കിഴങ്ങൻ.. വിഷയത്തെ പറ്റി അറിവില്ലെങ്കിൽ സംവാദത്തിനില്ല എന്ന് പറഞ്ഞുകൂടെ.. nഒരു മതവാദിയെ ആയിരുന്നു കൊണ്ട് വരേണ്ടിയിരുന്നത്.. nPreferably ഏതെങ്കിലും മതം പ്രസംഗിച്ചു നടക്കുന്ന പുള്ളിയെ,1
ഒരു കുട്ടിയുടെ മാതാവ് പിതാവ് എന്ന അവകാശം ഇവിടെ ലഭിക്കുമോ .അത്പോലെ തന്നെ ഒരു കുട്ടിക്ക് അമ്മയിൽ നിന്നും അച്ഛനിൽ നിന്നും ലഭിക്കുന്ന സ്നേഹം പൂർണമായും നൽകാൻ അവർക്ക് കഴിയുമോ ...?,1
@Megha Benjamin nee psyco anenn theliyikkan 2 divasam samsarich kayinnal enik manassilakum pore,1
@Vyas Deep ha ohk,1
Kettiya pennine thalli kalanjavan. Kunjum unde avanu,1
Alla... pramikkunnavar onnuchallum (lgbtq) marriedin aarthamundagummm,1
@V P yes bro ur right nPubg ku 2gb ude aduth ille athukondaaa download kurayunnath baki ullathinu kurachu mb alle ullath athukondaaaa,1
Honest Man ninakke divasa kooliyoo maasakoolioo 🤦‍,1
കോവിഡ് ബാധനായ ഒരാൾ സ്പര്ഷിച അല്ലെങ്കിൽ അയാളുടെ സ്രവം ആയിട്ടുള്ള ഒരു സ്ഥലം അല്ലെങ്കിൽ ഒരു വസ്തുവിൽ നിന്നും ആ വൈറസ് വിമുക്തം ആകാൻ എത്ര സമയം ആവശ്യം ആയി വരും ?nഉദാഹരണത്തിന് സൂപ്പർ മാർക്കറ്റിൽ നിന്നു വാങ്ങുന്ന സാധനങ്ങൾ ഒക്കെ റൂമിൽ കൊണ്ട് വന്നാൽ അതിൽ ആണുബാധ ഉണ്ടോ എന്ന് മനസ്സിലാക്കുക ബുദ്ധിമുട്ടുള്ള കാര്യം ആണല്ലോ,1
ആശംസകൾ നേരുന്നു ചേച്ചി,0
Mathew P you r absolutely right.. Pakshe andha bakthanmarkundakunna 56inchinine oothi peruppiche daivathinte mukalile kayatti iriuthiyirikkukayane.. Nammalke Nalla vannam chindhikan unde idhu thumbi yalla therikunna pak alla America polum muttan madikunna China ane🧐🧐🧐🧐,1
‍ Hi dear Doctor,2
@Evil Teju അതെ,1
@Habeeb Calicut താങ്കള്‍ക്കും എനിക്കും അറിയാത്ത ഒരുപാട് പ്രകൃതിയുടെ കളികള്‍ ഭൂമിയില്‍ ഉണ്ട്.കുറച്ചെങ്കിലും അവയെപ്പറ്റി അറിയാന്‍ ശ്രമിക്കുക,0
Even comedic vendi vannathanoo ..Pottanalloo,1
Anju Babu thfooo podee pulle podee,1
@Vyas Deep ങേ,1
Kollam SN college women's il oru penkuttiyude pirake 2 masam pirake nadannu...  koottukarante sis vazhi aval lesbian aanenn arinju thakarnnpoyi,1
Anthyakalathinte adayalamanu daivanyayavidhi aduthu,1
I'm Mrs shaji orupadu kalam Santhoshathode jeevikkan daivam anugrahikkatte,0
@Vijin KP bro..ഇവരുടെ തനി നിറം അറിയാൻ ജാമിഅ teacher,1
ഒരു LGBTQ ministry ഉണ്ടാവണം എന്ന് ആലോജികുന്നത് ഞാൻ മാത്രം ആണോ ?,0
ആ കോട്ട് ഇട്ട് വന്നിരുന്നവൻ മൂഞ്ചിപ്പോയി...nLots of respect to nikesh and sonu,1
Beef kazhikkunnond kuzhappamundo...??,1
ചായ കാപ്പി എന്നിവ കുടിക്കമോ?,1
Love  you  dears,2
എന്റെ p30 pro,1
@lil_ Vinz Music daa kunne..nink thanda illathondano baaki ullorodu..indo nu choichu nadakkane.. answeshppin kandu pidikkapedum nu alle.. onnu karyaitt irangi thirikk.. kittum..sarolla..,1
വിവാഹ മംഗളാശംസകൾ   സൂര്യ അമ്മ  ഇഷാൻ പപ്പാ,0
Kevin mandane kaanumbhaz santhosh pandittine ormavarunnu.   nnnnSee Njan Parayam nSeenSee,1
Evide bapu monu transparency venam eanu paranju karayuvale,1
നിലവിൽ CS ൽ Scanചെയ്ത് സൂക്ഷിച്ചിരിക്കുന്ന documents നഷ്ടപെടാതെ എങ്ങനെ uninstall ചെയ്യാം,1
ഒരു അമ്മയുടെ സ്ഥാനത് പകരം നിലക്കാൻ ഒരുത്തനും ആവില്ല ഇവർ ദത്ത എടുക്കുന്ന കുട്ടികൾക്ക് ഒരിക്കലും ഹാപ്പി ലഭിക്കാൻ പോകുന്നില്ല മറ്റു കുട്ടികൾ അമ്മയുടെ പരിലാളന ഏൽക്കുമ്പോൾ ഇവര് ദത്തെടുത്ത കുട്ടി അമ്മയെവിടെ എന്ന ചോദിച്ചാൽഇവർ എന്ത് പറയും,1
ഇങ്ങനെ ഉള്ളവർ ലക്ഷത്തിൽ ഒന്നായിരിക്കും... but പ്രകൃതി വിരുദ്ധ ബന്ധം തെറ്റാണു.. പോസിറ്റീവ് എനർജി നൽകരുത്... ഇവർക്കു ദൈവം മാപ്പ് നൽകും..... (കുറ്റപെടുത്തിയതല്ല ),1
ഇത് അവരുടെ ജീവിതമാണ് അത് അവരുടെ ഇഷ്ടത്തിന് ജീവിക്കാം,0
Dr njan ethupollaru  information wait chyvayunnu good  in Saudi Arabia,1
ആരും തരില്ല adoptinu,1
Thank u sir,2
Positive കമൻറ് ഇടുന്നവർ അവരുടെ ആരുടെയെങ്കിലും കുടുംബത്തിലും ഫ്രണ്ട്സും ആണ് ഇങ്ങനെ എങ്കിൽ അവർ തിരിഞ്ഞു പോലും നോക്കില്ല. പോരാത്തതിന് അവരോട് കടുത്ത ദേഷ്യവും ആയിരിക്കും.nnഞാൻ പറഞ്ഞതിനോട് ആരെങ്കിലും യോജിക്കുന്നുണ്ടോ,1
ഹാപ്പി wedding ആനിവേഴ്സറി,0
Enjoy your life,2
@Vyas Deep nഹ ഹ ഇന്ത്യൻ നിയമമാണ് പ്രശ്നം... ഇവിടെ,1
Suryammakk visesham undo. Waiting anutto,0
അല്ല ഇവർ ഓക്കേ ഓസ്ട്രേലിയ പോയിട്ടുണ്ടോ പറയുന്നത് കേൾക്കുമ്പോൾ അങ്ങനെ തോനുന്നു,1
Njn njn ayi thanne irikkannam. Ith parayan arem bayakaruth... Go ahead,1
Good vedio 🤗,2
aadyam enta LGBT enn padichatt vaa....Vivarom illatheth egane alangaram aakki nadakkelletta,1
will do a video,2
വളരെ പക്വമായ സംസാരം,1
ഏതാ അ കോട്ട്‌ ഇട്ട മണ്ടൻ....,1
Eetha ee vadakak edutha karutha kottetta thendi...,1
ഹലോ എവിടെ വന്നില്ലാലോ,1
ഡോക്ടർ ..അഞ്ചു വയസ്സുള്ള കുഞ്ഞിന് വെറും വയറ്റിൽ പച്ച പപ്പായ നീര് കൊടുക്കാറുണ്ട്.കുഴപ്പമില്ലല്ലോ,1
സുര്യക്കും ഇഷാനും എല്ലാ നന്മകളും ഉണ്ടാകട്ടെ.. നന്ദി ഉണ്ട് ഈ തിരക്കിനിടയിൽ എന്റെ മെസ്സേജ് നോക്കിയതിൽ. അടുത്ത ജന്മം ആ ഉഷ അമ്മയുടെ മകളായി ആ ഉമ്മയുടെ മരുമകൾ ആയി ഞങ്ങളുടെ എല്ലാം കണ്ണിൽ ഉണ്ണി ആയി ആകുവാൻ സർവേശ്വരൻ mrs. സൂര്യ ഇഷാന്  എല്ലാ നന്മകളും തരട്ടെ. എപ്പോളും സന്തോഷം ആയി ഇരിക്കുക,0
Lokathile etavum valiya mandatharam “Dheyvam”,1
നിവേഡ് ഒരു fraud ആണ് റഹീമിന്റെ ക്യാഷ് കണ്ടിട്ടാണ് ഇവൻ കെട്ടിയത്. ഇതിന് മുൻപ് ഇവൻ ഒരുപാടു പേരെ ഇവൻ സാമ്പത്തികമായി പറ്റിച്ചിട്ടുണ്ട്.,1
സൂര്യ...  ചാനെൽ അവതരണം കൊള്ളാം. ഇനിയും ഒരുപാട് സുബ്സ്ക്രൈബേർസ് ഉണ്ടാകട്ടെ... പ്രാർത്ഥിക്കാം,0
നമ്മെയും മക്കളെയും അള്ളാഹു കത്ത് രക്ഷിക്കട്ടെ nആമീൻ,0
Alla.. Enikum thonni..,1
Vivo phone??? 🤣🤣🤣🤣,1
Love you amma......... &ikka...... Stay blessed 🥰🥰🥰🥰🥰🥰🥰,2
Janikumbol undaakunath mathramaano ithu alaathe valarnu kayinju chila kaariyagal nammale sodheenikunudo eg,1
നെഗറ്റീവ് കമന്റിടുന്നവരുണ്ടങ്കി ഇത് മുഴുവന്‍ കാണാത്തവരായിരിക്കും...nശരിക്കും എന്റെ തെറ്റിദ്ധാരണകളെ മുഴുവന്‍ മാറ്റിയ പ്രോഗ്രാംnnസല്യൂട്ട്,0
Dear D Rajesh നിങ്ങളുടെ ഓരോ വീഡിയോവും വളരെ വളരെ,1
Ikka njn oru song ezuthiyittund oru avasaram tharamo,1
ഞാൻ oru അമ്മയാണെ കരയിപ്പിച്ചു എന്റെ soorye,0
ഗേ എന്നത് തിരഞ്ഞെടുക്കുന്നതല്ല,1
Tshit mandak coat ittavan engana ondayath enn oru padanam nadathanam,1
നിങ്ങൾ നിങ്ങളുടെ ഇഷ്ടത്തിന് ജീവിക്കൂ. ആശംസകൾ,0
ഒരിക്കലും ഒരു ഹോമോസെക്ഷ്വൽ ആൾക്ക് ഹെറ്ററോസെക്ഷ്വൽ ആകാൻ കഴിയില്ല. കാരണം അവരെ ഹോമോസെക്ഷ്വൽ എന്ന് വിളിക്കുന്നത് തന്നെ സ്വന്തം ലിംഗത്തോട് ഇഷ്ടം തോന്നുന്നതുകൊണ്ടല്ലേ.....! ആണിനോടും പെണ്ണിനോടും ഒരുപോലെ ആകർഷണം തോന്നിരുന്നെങ്കിൽ അയാൾ ബൈസെക്ഷ്വൽ ആയേനെ. nപിന്നെ...,0
@DREAM BLOGGER പ്രിയസുഹൃത്തേ ഒന്നു മനസിലാക്കുക sexual orientaion external factors കൊണ്ട് ചേഞ്ച്‌ ആകുന്ന ഒന്നല്ല.. homosexual ആയ ഒരാൾക്കു ഒരിക്കലും hertroexual ആകാനോ മറിച്ചോ പറ്റില്ല all these are inborn...,0
ചങ്ങായി കുറച്ചു ഇംഗ്ലീഷ് words പഠിച്ചു വന്നിട്ട് അതൊക്കെ ഇടക്ക് കയറ്റി കള കള പറഞ്ഞാൽ ഡിബേറ്റ് ചെയ്യാം എന്ന് കരുതി വന്നത് ആണ് പക്ഷേ അവിടെ ഇരുന്ന എല്ലാരും എടുത്തിട്ട് അലക്കി,1
geethu sunny ജോസഫേ  കൊച്ചിന്  ഇംഗളീഷ്‌  അറിയാം,1
സപ്പോർട്ട് ചെയ്യുന്നവരെ തപ്പി കമന്റിട്ടതിന്റെ ഉദ്ദേശ്യം കാര്യം മനസിലാക്കലും അഭിപ്രായം പറയലും ഒന്നുമല്ല 'വേറെ' ആണ് എന്നത് ഇപ്പോഴാ പിടികിട്ടിയത്nnനമുക്കാ പരിപാടി ഇല്ല സഹോദരാ,1
വളരെയധികം ഉപഹാരപ്രദമായ ഈഅറിവുകൾക്ക് Dislike അടിച്ചവർക്ക് നടുവിരൽ നമസ്‌കാരം,1
vidmate pakaram snaptube,1
alhamdulillah alhamdulillah ooh,1
@Mohammed Jasim നീ എന്തിനാ fake ഐഡി ഉണ്ടാക്കി മുസ്ലിം പേരിട്ടത്....,1
ഏറ്റവും നല്ലത് എന്നും വീട്ടിൽ വരാൻ പറ്റുന്ന രീതിയിൽ ഉള്ള സ്ഥലത്തു ചേർക്കണം,1
വേറെ ആപ്പ് ഏതാണ് ഒന്നു പറയുമോ,1
Xe uc uninstallalled,2
വിവാഹ ദിന മംഗളാശംസകൾ thahira muhammedali,0
എന്തേലുമൊക്കെ കാണിക്ക്  എനിക്കൊന്നും മനസിലാകുന്നില്ല പുല്ല്. ഒരു കുട്ടിയെ വളർത്താം ഓക്കേ ആണ്‌. ആ കുട്ടി പ്രായമായി കഴിയുമ്പോൾ  ഇവർ ഗേ ആണെന്ന് അറിഞ്ഞാൽ ഉണ്ടാകുന്ന പ്രശ്നം എന്തായിരിക്കുമെന്ന് ചിന്തിക്കേണ്ടി ഇരിക്കുന്നു..,1
@anas anaz അറിയില്ല ഉസ്താതെ,1
Xender pokumennulla matramane sankadam,1
Aa kottum suittum okke ittu vannu valliya njayam parayinna alkk prandanu.prandhan evrkk engane jeevikkananu ishttam athu avrude ishttam athinokke chothyam cheyyan nammal ara oro manushyanm avaravrudethaya ishttangal ind avarude jeevitham avr jeevikkatte ee kanunnavn markkokke enthan eee prblm ellarm ore reethyil jeevikkanam ennundo enthu idungiya chindha gethiyanu  gay lesbian transegender pinne sadhrana kar ellarum manushyar thanne avrude ishttangalkk anusarich jeevikkan polumulla adhikaram elle ee lokhath,0
ഈ app xendar ഒഴുവാക്കൻ പറ്റാത്തതാണ് അതിനാൽ അതിന് പകരം മറ്റൊരു app suggest ചെയ്തു താ അത് ഒരു ഉപകാരമകും,1
Good message I salute you,2
Tik Tok,2
ഈ ആപ്ലിക്കേഷനുകൾ എത്രയും പെട്ടന്ന് അൺ ഇൻസ്റ്റാൾ ചെയ്യുക. nഈ ചൈനീസ് ആപ്ലിക്കേഷൻ നിങ്ങൾ ഇൻസ്റ്റാൾ ചെയ്യുമ്പോൾ ക്യാമറ,1
ഒരാണും പെണ്ണും ജീവിക്കുന്നതിനേക്കാൾ  സുന്ദരം,1
Ithu prakrithi virudhamalle,1
അപ്പൊ ഈ പ്രശ്നങൾ എല്ലാം തീർന്നാൽ നിങ്ങൾ വീണ്ടും ഇൻസ്റ്റാൾ ചെയ്യുമോ 🤪🤪🤪🤪🤪🤪,1
Happy anniversary surya Ishan.  നിങ്ങളുടെ മനസിന്റെ നന്മ ആണ് കണ്ണ് നീരായ് വരുന്നത്.  സന്തോഷം ആയി ഇരിക്ക്,0
Ethede ee Karutha koott ittavan,1
Samsung made in indianആകെ ഉണ്ടായിരിന്ന xender,1
@Vyas Deep are u gay??,2
achus Ibrahim avan kotteshan koduthala,1
Bro...ipol mi phone aduthal pani kittumo...mi china analo......,1
Suryammmaaa Kannu Nirayaathe Kaanan Aavilla Ammayude e Vaakkukal.Innathe Day Ellla Ardhathilum Abhimanikkan aavunnathu Ente Suryammaye polulla Ammamaarkanu.Happy Mother's Day AmmaLv uu soo MuchhAmmayku Njangal undakum Ennum Support nu.Ini Ente Amma KarayaruthuAthu kaanam njangalku ishtamallaElllam Face cheythu amma innu e Vijayathil ethiyilleIni Amma ku Kanneer Venda.Love u soo Much,0
Happy wedding amma,2
വ്യക്തമായ മറുപടികളും വ്യക്തമായ ചോദ്യങ്ങളും,0
ആ gustനെ ചവിട്ടാൻ ആരും ഇല്ല അവിടെ,1
നല്ലത് വരട്ടെ,0
@Sreekanth Murali ath nammal kanathe pokaruth,1
Kali kallam ennu enik thonnunnu,1
Nikesh polichadakki.kevinu koduthu marupadi,0
എന്തിനാ വല്ലോരും പറയുന്ന കേൾക്കുന്നേ മുന്നോട്ടു പോകുക,0
Alternate apps oru video cheyyamo?,1
നന്നായി ജീവിക്കു ചേച്ചി മാരെ,0
Happy Anniversary nഒരു ഐസ് ലാൻഡ് ട്രാവൽ vlog ചെയ്തിട്ടുണ്ട്.  ആ അത്ഭുത രാജ്യത്തെ കാഴ്ച കാണണം കേട്ടോ,0
Xender inum shareit num pakaram,1
ചില  സത്യങ്ങള്‍  സമൂഹത്തോട്  വിളിച്ചു  പറയാന്‍  വിഷയത്തെ  പറ്റിയുള്ള  അറിവ്  മാത്രം  പോരാ   ഇത്  പോലെ  ചങ്കൂറ്റവും  വേണം ...  സുഖിപ്പിക്കാന്‍  പറയുന്നതല്ല  അശ്വിന്‍   നിങ്ങളുടെ   അവതരണം  എനിക്ക്   വല്ലാതെ  ഇഷ്ട്ടമാണ് ...,0
Athu ee video yl matramae ulu,1
അവർ ജീവിച്ചോട്ടെ... ബട്ട് ഒരു കുട്ടിയെ ദത്ത് കൊടുക്കാൻ മത്രം മഹത്തരം ഒന്നും ആയിട്ടില്ല. ഞങ്ങള്‍ ആണുങ്ങള്‍ sex ചെയ്യും couple ആയി ജീവിക്കും ബട്ട് ഞങ്ങള്‍ക്കു കുട്ടികളും വേണം അത് അല്പം കൂടുതൽ അല്ലെ. നിലവില്‍ ഉള്ള system ത്തില്‍ നിന്നും മാറി ജീവിക്കണം എങ്കിൽ ജീവിക്കാം അത് അവരുടെ ഇഷ്ട്ടം... അപ്പോൾ അവരും ചിലതൊക്കെ നഷ്ടപ്പെടും..... ഞങ്ങള്‍ ഇഷ്ട്ടം പോലെ ജീവിക്കും കൂടെ ഞങ്ങൾ ക്ക് ഇഷ്ട്ടം ഉള്ളതൊക്കെ നിങ്ങൾ ചെയത് തരണം എന്നൊക്കെ പറഞ്ഞു വരുന്നത് അല്പം കൂടുതൽ അല്ലെ...,1
WPS ഒന്ന് നോക്ക്,1
*le coat ittavan,1
School  kuttikale kondu vannirikkunnu.kashtam,1
Ano chetta Chinese version alle China pubg global vere alle ariyathonda,1
സാർ nപ്രവാസികളായ ഞങ്ങൾ നാട്ടിൽ വന്നാൽ കോറന്റൈനിൽ ഇരിക്കുന്ന സമയത്ത് ജനവാതിൽ തുറന്നിട്ട് പുറത്തേക്കൊന്ന് നോക്കാൻ പോലും നാട്ടുകാർ സമ്മതിക്കില്ല  അത്രക്കും വെറുപ്പാണ്  നാട്ടുകാർക്ക് പ്രവാസികളോട്n  അടുത്ത വീട്ടുകാരൊക്കെ പേടിച്  nവീട്‌ വിട്ട് പോവാ nഎന്താ ചെയ്യാ .......nസാർ പറ്റുമെങ്കിൽ അതിനെ കുറിച് ഒരു വീഡിയോ ചെയ്യണം സാർ,1
@arjun warrier ഒരിക്കലും ഇല്ല.. മടുള്ളവരുടെ ഏത് പ്രശ്നവും ഒരു നല്ല വിശ്വാസിക്ക് മനസ്സിലാക്കാൻ കഴിയും.. മതഭ്രാന്തന്മാരെ ഇതിൽ ആരും പെടുത്താറില്ല,1
